id,name,type,type_code,address,location,tel,business_area,poi_type,province,city,district
B0K6FCOV7Q,光芒保利沉浸剧场(王府井店)-逆流Sanctuary,体育休闲服务;影剧院;剧场,080603,王府井大街301号喜悦购物中心3层,"116.410869,39.909535",13011890939,东单,weigh2_体育休闲服务,北京市,北京市,东城区
B0JBT9555N,新影联金宝影城(金宝汇购物中心),体育休闲服务;影剧院;电影院,080601,金宝街88号金宝汇购物中心L7层,"116.421160,39.915105",[],东单,weigh2_体育休闲服务,北京市,北京市,东城区
B0FFLI911L,Mo Yuan Lounge Bar,体育休闲服务;娱乐场所;酒吧,080304,崇文门外大街甲1号合景摩方购物中心7层天空花园,"116.417672,39.899404",13161589783;13910427909,[],weigh2_体育休闲服务,北京市,北京市,东城区
B0J2YCIKFP,米花町剧场(金宝汇购物中心),体育休闲服务;娱乐场所;娱乐场所,080300,金宝街88号金宝汇购物中心L3层,"116.421048,39.915035",18618239605,东单,weigh2_体育休闲服务,北京市,北京市,东城区
B0FFGEGY2P,菊隐剧场(王府井步行街店),体育休闲服务;影剧院;剧场,080603,东四街道东四南大街143号(灯市口地铁站A西北口步行80米),"116.417526,39.918249",010-65246789,东四,weigh2_体育休闲服务,北京市,北京市,东城区
B0J1TM6LSZ,wonderwall奇迹之墙·Pub,体育休闲服务;娱乐场所;酒吧,080304,钱粮胡同17号隆福寺越都荟一层103-1,"116.414128,39.928149",13466300841,东四,weigh2_体育休闲服务,北京市,北京市,东城区
B0FFLJ7XK1,SUPER MONKEY 超级猩猩健身(庄胜广场中央办公楼店),体育休闲服务;运动场馆;健身中心,080111,宣武门外大街10号庄胜广场中央办公楼F1层,"116.375347,39.896363",4009009166,宣武门,weigh2_体育休闲服务,北京市,北京市,西城区
B0H0VS1XYN,shifter(金宝汇购物中心),体育休闲服务;娱乐场所;酒吧,080304,金宝街88号金宝汇购物中心1层南门旁,"116.421557,39.914982",15301383942,东单,weigh2_体育休闲服务,北京市,北京市,东城区
B0J0YUR336,北平故事剧场,体育休闲服务;影剧院;剧场,080603,南晓顺胡同5-10下沉广场,"116.399987,39.895538",[],珠市口,weigh2_体育休闲服务,北京市,北京市,东城区
B0FFG9OSOJ,燕家2号(大栅栏西街商业店),体育休闲服务;娱乐场所;酒吧|餐饮服务;中餐厅;中餐厅,080304|050100,大栅栏西街燕家胡同2号,"116.391506,39.894236",18510017091,珠市口,weigh2_体育休闲服务,北京市,北京市,西城区
B0FFIWODFD,唱吧麦颂KTV(西单店),体育休闲服务;娱乐场所;KTV,080302,西单北大街130号华威潮铺街5层,"116.374462,39.911465",[],西单,weigh2_体育休闲服务,北京市,北京市,西城区
B0J0TSOMQ3,910·酒到食环游天地bar(隆福寺店),体育休闲服务;娱乐场所;酒吧,080304,连丰胡同与隆福寺街交叉口西北40米,"116.414972,39.925705",[],东四,weigh2_体育休闲服务,北京市,北京市,东城区
B000A7ZTJD,时空战线网吧(崇文门店),体育休闲服务;娱乐场所;网吧,080308,崇文门东大街18-1号,"116.424414,39.900264",010-67118299,花市,weigh2_体育休闲服务,北京市,北京市,东城区
B0JU2Z4SJ4,夜猫24h自助台球(崇文门店),体育休闲服务;运动场馆;台球厅,080113,东打磨厂街7号新活馆地下一层电影院东侧,"116.414076,39.899808",13381386575,[],weigh2_体育休闲服务,北京市,北京市,东城区
B0I3SZW19P,FANG LANG,体育休闲服务;娱乐场所;酒吧,080304,张自忠路33号(南锣鼓巷地铁站F东北口步行360米),"116.409448,39.933639",13241893212;15724747195,东四,weigh2_体育休闲服务,北京市,北京市,东城区
B0KRZ78GLM,赋格(王府井店),体育休闲服务;娱乐场所;酒吧,080304,南河沿大街35号院,"116.406523,39.912145",17501060226,东单,weigh2_体育休闲服务,北京市,北京市,东城区
B0HAMZ2MSJ,CrossFit Squaircle方圆训练(天润财富中心店),体育休闲服务;运动场馆;健身中心,080111,东总部胡同58号天润财富中心102-103a,"116.428245,39.911502",010-57334650,建国门,weigh2_体育休闲服务,北京市,北京市,东城区
B0FFI0B2FG,皮影范剧场(前门大街店),体育休闲服务;影剧院;剧场,080603,前门大街内街76号(珠市口地铁站A西北口步行360米),"116.398644,39.893953",13716877793,珠市口,weigh2_体育休闲服务,北京市,北京市,东城区
B000A9YQWA,天乐园大戏楼,体育休闲服务;影剧院;剧场,080603,前门东路鲜鱼口街70号(前门地铁站G东南口步行380米),"116.400674,39.896077",010-67093380,珠市口,weigh2_体育休闲服务,北京市,北京市,东城区
B0H251P498,M-ONE KTV(合景摩方店),体育休闲服务;娱乐场所;KTV|餐饮服务;中餐厅;中餐厅,080302|050100,崇文门外大街1号楼合景魔方购物中心4层,"116.417825,39.899656",15901098175,花市,weigh2_体育休闲服务,北京市,北京市,东城区
B000A8ULHO,亮相·天乐园,体育休闲服务;影剧院;剧场|风景名胜;风景名胜相关;旅游景点,080603|110000,鲜鱼口街68号(前门地铁站G东南口步行360米),"116.400735,39.896213",010-67093380,珠市口,weigh2_体育休闲服务,北京市,北京市,东城区
B0J2HLO41C,TWM白蛾Wine Bistro(金宝汇购物中心店),体育休闲服务;娱乐场所;酒吧,080304,金宝街88号金宝汇购物中心L1层,"116.421030,39.914982",[],东单,weigh2_体育休闲服务,北京市,北京市,东城区
B0FFFGPSV6,新世界酒店-印酒吧,体育休闲服务;娱乐场所;酒吧,080304,祈年大街8号新世界酒店12层(近新世界女子百货),"116.412442,39.898769",010-59608866;010-59608888,[],weigh2_体育休闲服务,北京市,北京市,东城区
B0JKKCDZHG,东市·OMNI CLUB,体育休闲服务;娱乐场所;娱乐场所,080300,隆福寺街95号钱粮胡同38号15号楼B1层,"116.413659,39.926957",[],东四,weigh2_体育休闲服务,北京市,北京市,东城区
B0ID66PWMX,湖广会馆-大戏楼,体育休闲服务;影剧院;剧场,080603,虎坊路3号北京湖广会馆(虎坊桥地铁站D西南口步行190米),"116.383981,39.888761",[],天桥,weigh2_体育休闲服务,北京市,北京市,西城区
B0FFKSM6FK,OK健身(磁器口店),体育休闲服务;运动场馆;健身中心,080111,西花市南里东区15号楼1层106,"116.425160,39.893788",16601225755,花市,weigh2_体育休闲服务,北京市,北京市,东城区
B0J1ZY82NF,谈小娱24h自助台球(崇文门店),体育休闲服务;运动场馆;台球厅,080113,新成文化大厦B座9层915房间,"116.418217,39.893897",15313821687,花市,weigh2_体育休闲服务,北京市,北京市,东城区
B0H2O68WIP,中田健身工作室(朝阳门店),体育休闲服务;运动场馆;健身中心,080111,西水胡同1号宜琴商务楼3层302,"116.430388,39.921369",13301288730,朝阳门,weigh2_体育休闲服务,北京市,北京市,东城区
B0FFMGZ1HC,无忧WhiskyBar(金宝街店),体育休闲服务;娱乐场所;酒吧,080304,金宝街99号丽晶酒店西门(灯市口地铁站C东南口步行90米),"116.418548,39.916420",15811358395,东四,weigh2_体育休闲服务,北京市,北京市,东城区
B0K6RZF21I,名谷屋食玩(合景摩方店),体育休闲服务;娱乐场所;娱乐场所,080300,崇文门合景魔方购物中心b1层(崇文门地铁站H西南口旁),"116.417663,39.899725",15110191968,[],weigh2_体育休闲服务,北京市,北京市,东城区
B0FFGB2FRK,宝力豪健身(中粮广场店),体育休闲服务;运动场馆;健身中心,080111,建国门内大街8号中粮广场C座B2(中国海关),"116.429544,39.907132",010-65222008,建国门,weigh2_体育休闲服务,北京市,北京市,东城区
B0H65CPEF6,曼联梦剧场(北京坊店),体育休闲服务;娱乐场所;娱乐场所,080300,前门廊房头条21号院北京坊B2层,"116.394934,39.897701",[],大栅栏,weigh2_体育休闲服务,北京市,北京市,西城区
B0FFFTTAIV,清秀阁陶艺吧(西单明珠商场店),体育休闲服务;娱乐场所;娱乐场所,080300,西单明珠商场7层7011(西单地铁站B北口步行230米),"116.375915,39.910386",18311487354,西单,weigh2_体育休闲服务,北京市,北京市,西城区
B0FFGSU4HS,世豪健身俱乐部(新世界百货崇文门店),体育休闲服务;运动场馆;健身中心,080111,崇文门外大街3-5号新世界百货崇文门店综合馆L5层,"116.417729,39.898406",010-67081883,[],weigh2_体育休闲服务,北京市,北京市,东城区
B0FFHPOS9B,传奇奢华影城(新活馆店),体育休闲服务;影剧院;电影院,080601,东打磨厂街7号新活馆B1层,"116.413548,39.899783",010-67085771;010-67086545,[],weigh2_体育休闲服务,北京市,北京市,东城区
B0GUN1JC9J,兰瑜伽(崇文门店),体育休闲服务;运动场馆;健身中心,080111,东兴隆街56号北京商界A座9层,"116.415070,39.897057",010-67029939;010-67081381,珠市口,weigh2_体育休闲服务,北京市,北京市,东城区
B000A399A2,天桥杂技剧场,体育休闲服务;影剧院;剧场,080603,北纬路天桥市场95号(近德云社),"116.397409,39.883996",010-63037449,天桥,weigh2_体育休闲服务,北京市,北京市,西城区
B0I19AT9Y0,猫头鹰喜剧&NEST巢空间,体育休闲服务;娱乐场所;娱乐场所,080300,东四北大街425号,"116.417178,39.927076",17521650056,东四,weigh2_体育休闲服务,北京市,北京市,东城区
B0FFJC8Q2T,POWER-SPACE力动健身工作室(崇文门二店),体育休闲服务;运动场馆;健身中心,080111,磁器口新成文化大厦B座3层313A室,"116.418299,39.894188",13552262033,花市,weigh2_体育休闲服务,北京市,北京市,东城区
B0K6B7I0AN,哇哆Wowdoo(王府井喜悦购物中心),体育休闲服务;娱乐场所;娱乐场所,080300,王府井喜悦购物中心地下二层-201内D065号,"116.409531,39.909802",18910420526,东单,weigh2_体育休闲服务,北京市,北京市,东城区
B000A83CC1,前门建国饭店梨园剧场,体育休闲服务;影剧院;剧场,080603,永安路175号前门建国饭店1层(虎坊桥南侧),"116.38587,39.88663",010-83157297;010-63016688,天桥,weigh2_体育休闲服务,北京市,北京市,西城区
B0GD5A35OD,Emotion Zone亿时空,体育休闲服务;运动场馆;篮球场馆,080104,珠市口东大街346号天鼎218文创园k3,"116.401396,39.890607",13611383226;18500200643,珠市口,weigh2_体育休闲服务,北京市,北京市,东城区
B0HK952PE1,梦想空间点播影院(西单大悦城店),体育休闲服务;影剧院;电影院,080601,西单北大街131号大悦城9层,"116.373177,39.911392",18813167361,西单,weigh2_体育休闲服务,北京市,北京市,西城区
B0IUMSP1KU,幸运壹编壹球星卡 Lucky1of1Card(天鼎218文化金融园店),体育休闲服务;娱乐场所;娱乐场所,080300,天鼎218文创园B06-07,"116.402312,39.890984",15210025808;15901080625,珠市口,weigh2_体育休闲服务,北京市,北京市,东城区
B0H277Z5WV,国家大剧院艺术馆,体育休闲服务;影剧院;影剧院相关,080600,国家大剧院歌剧院5层(天安门西地铁站C西南口步行210米),"116.389975,39.904859",[],大栅栏,weigh2_体育休闲服务,北京市,北京市,西城区
B0FFFAH1DN,布拉格KTV(inn大厦店),体育休闲服务;娱乐场所;KTV,080302,南竹杆胡同6号北京INN3号楼B1层,"116.431483,39.921883",010-58641252,朝阳门,weigh2_体育休闲服务,北京市,北京市,东城区
B0FFI1TV3Z,乐刻运动健身(新世界百货2期店),体育休闲服务;运动场馆;健身中心,080111,崇文门外大街3-5号新世界百货崇文门店青春馆L3层,"116.417094,39.896621",[],珠市口,weigh2_体育休闲服务,北京市,北京市,东城区
B0FFIKK33H,Pure Yoga(王府中环店),体育休闲服务;运动场馆;健身中心|科教文化服务;培训机构;培训机构,080111|141400,王府井大街269号王府中环东座L4层404b,"116.409160,39.912308",010-65280990,东单,weigh2_体育休闲服务,北京市,北京市,东城区
B0JK3M9TR0,WALLROOM(王府井喜悦购物中心店),体育休闲服务;娱乐场所;酒吧,080304,王府井大街301号王府井喜悦购物中心F1层,"116.410455,39.909787",18911220217,东单,weigh2_体育休闲服务,北京市,北京市,东城区
B0JRFMJX5N,朴素茶空间(前门店),体育休闲服务;娱乐场所;酒吧,080304,天桥街道储子营胡同9号1幢01,"116.397303,39.887397",13328818058,珠市口,weigh2_体育休闲服务,北京市,北京市,西城区
B0HRP54V7F,宝力豪健身(东方新天地店),体育休闲服务;运动场馆;健身中心,080111,华门街道东方新天地商场地铁层BB62,"116.415531,39.909219",[],王府井,weigh2_体育休闲服务,北京市,北京市,东城区
B0IB37AA87,乐刻健身(崇文门国瑞城店),体育休闲服务;运动场馆;健身中心,080111,西花市大街49号,"116.423465,39.897409",13720000595;18701414674,花市,weigh2_体育休闲服务,北京市,北京市,东城区
B0FFG7KJX9,适能健身工作室,体育休闲服务;运动场馆;健身中心,080111,朝内大街288号俊景苑小区会所一层,"116.420448,39.923904",010-85173993;13811195001,东四,weigh2_体育休闲服务,北京市,北京市,东城区
B0GKO5824D,Xcape异时刻密室逃脱(崇文门店),体育休闲服务;娱乐场所;娱乐场所,080300,崇文门外街道崇文门外大街3号新世界百货崇文店二期B1,"116.418028,39.896562",010-67071004,花市,weigh2_体育休闲服务,北京市,北京市,东城区
B000AA1IP3,魁德社,体育休闲服务;影剧院;剧场,080603,前门延寿街甲7号,"116.389035,39.898021",010-63179884,大栅栏,weigh2_体育休闲服务,北京市,北京市,西城区
B0FFGI8X0D,北京剧目排练中心,体育休闲服务;影剧院;剧场,080603,美术馆后街77文创园内,"116.408885,39.927626",[],沙滩,weigh2_体育休闲服务,北京市,北京市,东城区
B0FFKGKXEM,摩根大古游戏体验中心(王府井apm店),体育休闲服务;娱乐场所;游戏厅,080305,王府井大街138号北京apmL4层408A,"116.412623,39.915088",13683536680,王府井,weigh2_体育休闲服务,北京市,北京市,东城区
B0KB6435EP,魔术梦剧场(金宝汇购物中心店),体育休闲服务;影剧院;剧场,080603,金宝街88号金宝汇购物中心,"116.421664,39.915222",13911454611,东单,weigh2_体育休闲服务,北京市,北京市,东城区
B0FFK65VQQ,SUPERMONKEY(老佛爷百货店),体育休闲服务;运动场馆;健身中心|购物服务;服装鞋帽皮具店;服装鞋帽皮具店,080111|061100,西单北大街110号老佛爷百货B1-17/B1-18,"116.375314,39.914310",4009009166,西单,weigh2_体育休闲服务,北京市,北京市,西城区
B0H2A77YT8,风云再起游乐汇(西单商业街店),体育休闲服务;娱乐场所;游戏厅,080305,横二条59号楼西单明珠商场7层(西单地铁站B北口步行430米),"116.375395,39.911366",010-66005889;17710593651,西单,weigh2_体育休闲服务,北京市,北京市,西城区
B0H2A77YT8,风云再起游乐汇(西单商业街店),体育休闲服务;娱乐场所;游戏厅,080305,横二条59号楼西单明珠商场7层(西单地铁站B北口步行430米),"116.375395,39.911366",010-66005889;17710593651,西单,weigh2_体育休闲服务,北京市,北京市,西城区
B0FFIYBW2G,单立人club,体育休闲服务;影剧院;剧场,080603,美术馆东街77文创园2号楼1层103,"116.407793,39.927460",[],沙滩,weigh2_体育休闲服务,北京市,北京市,东城区
B0FFK2B2XJ,香草天台酒吧(北京坊西区店),体育休闲服务;娱乐场所;酒吧,080304,煤市街北京坊西区W6号楼四层01号,"116.395183,39.897961",010-83192130;13911967025,大栅栏,weigh2_体育休闲服务,北京市,北京市,西城区
B0FFIOYSS0,荣耀健身,体育休闲服务;运动场馆;健身中心,080111,门外街道西花市大街新景家园东区16号楼,"116.426999,39.893826",15011106109,花市,weigh2_体育休闲服务,北京市,北京市,东城区
B0I63ZV7GK,幸会威士忌&鸡尾酒,体育休闲服务;娱乐场所;酒吧,080304,隆福寺大街35-4(东四地铁站B东北口步行180米),"116.415964,39.925299",13810780009,东四,weigh2_体育休闲服务,北京市,北京市,东城区
B0I19AUXK0,北京魔镜悬浮玻璃剧场,体育休闲服务;影剧院;剧场,080603,王府井大街218号王府井书店5层1号位,"116.412153,39.910312",17600452292,王府井,weigh2_体育休闲服务,北京市,北京市,东城区
B0IALR3BN9,大麦新空间-当然有戏沉浸式剧场,体育休闲服务;影剧院;剧场,080603,隆福寺街95号东侧1层(东四地铁站E西北口步行240米),"116.414237,39.926172",[],东四,weigh2_体育休闲服务,北京市,北京市,东城区
B0IAKZFHMU,太田魅皇家桌球会,体育休闲服务;运动场馆;台球厅,080113,东水井胡同五号楼负一层太田魅皇家桌球会,"116.431729,39.922438",13910302401,朝阳门,weigh2_体育休闲服务,北京市,北京市,东城区
B000A229FA,北京景山学校(南校区)游泳馆,体育休闲服务;运动场馆;游泳馆,080110,王府井灯市口大街53号,"116.413914,39.920175",010-65223421,灯市口,weigh2_体育休闲服务,北京市,北京市,东城区
B0FFFOWIEV,零度聚阵网吧(原枫人院网络俱乐部),体育休闲服务;娱乐场所;网吧,080308,东四北大街126号(张自忠路地铁站A西北口步行260米),"116.417335,39.935503",15810982047,东四,weigh2_体育休闲服务,北京市,北京市,东城区
B0HRT554RA,国瑞茶艺馆(国瑞城中区店),体育休闲服务;娱乐场所;棋牌室,080306,国瑞东路41号1层,"116.424756,39.897748",010-58344787;15313921239,花市,weigh2_体育休闲服务,北京市,北京市,东城区
B0FFFX03HV,椿树文化广场,风景名胜;公园广场;城市广场|体育休闲服务;运动场馆;足球场,110105|080105,和平门地铁站D2西南口步行210米,"116.383543,39.898894",[],宣武门,weigh2_体育休闲服务,北京市,北京市,西城区
B0IRTUCYF5,蜜桃健身工作室,体育休闲服务;运动场馆;健身中心,080111,广渠门内大街90号楼21号(磁器口地铁站G东南口旁),"116.421452,39.892847",010-83450000,[],weigh2_体育休闲服务,北京市,北京市,东城区
B0JGGAKRPF,笑果工厂(北京隆福大厦店),体育休闲服务;影剧院;剧场,080603,隆福大厦(中国美术馆地铁站B东北口步行380米),"116.413975,39.925774",[],东四,weigh2_体育休闲服务,北京市,北京市,东城区
B0FFHHLG6N,ACE雪具(磁器口总店),体育休闲服务;娱乐场所;酒吧,080304,珠市口东大街2号磁器口大都市二层12-1521-23号,"116.417341,39.892521",010-67055646,[],weigh2_体育休闲服务,北京市,北京市,东城区
B0I2LD3ADO,菲灵健身(庄胜城1期店),体育休闲服务;运动场馆;健身中心,080111,宣武门外大街8号庄胜城1期B1层,"116.375584,39.897664",15210970567,宣武门,weigh2_体育休闲服务,北京市,北京市,西城区
B0JBN51CCC,猎人桌游(王府井店),体育休闲服务;娱乐场所;娱乐场所,080300,王府井银泰in88地下一层B1010号,"116.412092,39.915800",17001288880,灯市口,weigh2_体育休闲服务,北京市,北京市,东城区
B0H2PRT2CG,SUPERHERO 24小时自助健身(银河SOHO购物中心A座),体育休闲服务;运动场馆;健身中心,080111,南竹杆胡同2号银河SOHO购物中心A座2F层10221、10222,"116.433183,39.921511",17710216866,朝阳门,weigh2_体育休闲服务,北京市,北京市,东城区
B0KBGCA5K1,顽皮电玩·ps5·switch游戏体验社(崇文门店),体育休闲服务;娱乐场所;游戏厅,080305,新世界写字楼A座602室(崇文门地铁站H西南口步行250米),"116.418085,39.897527",15810037675,花市,weigh2_体育休闲服务,北京市,北京市,东城区
B0FFH140EI,德云社(湖广会馆店),体育休闲服务;影剧院;剧场,080603,虎坊路3号北京湖广会馆(虎坊桥地铁站D西南口步行190米),"116.384066,39.888923",[],天桥,weigh2_体育休闲服务,北京市,北京市,西城区
B0KDP75XTT,弥芥·小食院·Bistro,体育休闲服务;娱乐场所;酒吧|餐饮服务;餐饮相关场所;餐饮相关,080304|050000,美术馆东街9号(中国美术馆地铁站B东北口步行190米),"116.410561,39.926437",13439230840,[],weigh2_体育休闲服务,北京市,北京市,东城区
B0JD1S1NEB,先锋运动馆,体育休闲服务;运动场馆;健身中心,080111,建国门内大街9号国际饭店会议中心B1,"116.429567,39.909817",010-64263388;18911193543,建国门,weigh2_体育休闲服务,北京市,北京市,东城区
B0J29HT4EP,uh-huh嗯哼,体育休闲服务;娱乐场所;酒吧,080304,交道口南大街146号(南锣鼓巷地铁站F东北口步行360米),"116.408959,39.933879",18515941500,东四,weigh2_体育休闲服务,北京市,北京市,东城区
B000A85NTP,国家大剧院艺术创作中心,体育休闲服务;影剧院;影剧院相关,080600,西总布胡同27号,"116.423025,39.912324",[],东单,weigh2_体育休闲服务,北京市,北京市,东城区
B0I1F9US2D,王府半岛酒店·游泳健身中心,体育休闲服务;运动场馆;游泳馆|体育休闲服务;运动场馆;健身中心,080110|080111,王府井东华门金鱼胡同8号(灯市口地铁站C东南口步行300米),"116.416456,39.915400",010-85162888,王府井,weigh2_体育休闲服务,北京市,北京市,东城区
B0I6TAN8WO,谈小娱24h自助台球(王府井店),体育休闲服务;运动场馆;台球厅,080113,王府井大街99号世纪大厦A座319室,"116.410527,39.919062",13521637225,灯市口,weigh2_体育休闲服务,北京市,北京市,东城区
B0JKUSI1AS,潮玩星球(王府井喜悦购物中心店),体育休闲服务;娱乐场所;娱乐场所,080300,王府井大街301号王府井喜悦购物中心B2层,"116.410557,39.909902",[],王府井,weigh2_体育休闲服务,北京市,北京市,东城区
B0J21UH6WH,斐叶·Fayette Bar,体育休闲服务;娱乐场所;酒吧,080304,王府井丽晶酒店底商一层(灯市口地铁站C口旁),"116.418495,39.916643",010-60346099,东四,weigh2_体育休闲服务,北京市,北京市,东城区
B0FFF2I4QG,格易美Gorilla Fitness(东单店),体育休闲服务;运动场馆;健身中心,080111,建国门内大街28号民生金融中心C座B1层(北京市东城区建国门内大街28号6幢-1层L07-1302),"116.420221,39.907318",15701615953,[],weigh2_体育休闲服务,北京市,北京市,东城区
B0J1OHIO3W,猎人桌游(西单店),体育休闲服务;娱乐场所;棋牌室,080306,西单北大街西单华威大厦3层350号,"116.374313,39.911346",17000988880,西单,weigh2_体育休闲服务,北京市,北京市,西城区
B0HGSL52D6,插电师电玩北京西单大悦城店(西单大悦城店),体育休闲服务;娱乐场所;游戏厅,080305,西单大悦城8F-01,"116.373371,39.910360",13910017355;18600666080,西单,weigh2_体育休闲服务,北京市,北京市,西城区
B0I37AS39R,THE COOL KID Bar,体育休闲服务;娱乐场所;酒吧,080304,东四北大街482号(东四地铁站B北口步行140米),"116.417616,39.926165",18811736187,东四,weigh2_体育休闲服务,北京市,北京市,东城区
B0FFGSGFAW,摩根大古电玩城(搜秀店),体育休闲服务;娱乐场所;游戏厅,080305,外大街40号搜秀城9层(崇文门地铁站G东南口步行340米),"116.419360,39.896651",13031112651,花市,weigh2_体育休闲服务,北京市,北京市,东城区
B0KA67LQ6E,王府廿四剧场,体育休闲服务;影剧院;剧场,080603,王府井大街24号(中国美术馆地铁站D2西南口步行360米),"116.411149,39.921133",13810038882,东四,weigh2_体育休闲服务,北京市,北京市,东城区
B0IAVMF9M9,方方猴(国瑞购物中心),体育休闲服务;娱乐场所;娱乐场所,080300,崇文门外大街18号国瑞购物中心F3层,"116.419943,39.898147",18301008553,花市,weigh2_体育休闲服务,北京市,北京市,东城区
B000A9UIJT,东单体育馆羽毛球馆,体育休闲服务;运动场馆;羽毛球场,080118,崇文门内大街108号东单体育馆,"116.416534,39.906611",010-65129377,[],weigh2_体育休闲服务,北京市,北京市,东城区
B0JU5MCFS0,Non-Binary非二进制(隆福寺店),体育休闲服务;娱乐场所;酒吧,080304,钱粮胡同38号16栋(东四地铁站E西北口步行470米),"116.414139,39.927308",15120081523,东四,weigh2_体育休闲服务,北京市,北京市,东城区
B0KU6C1URH,觥里,体育休闲服务;娱乐场所;酒吧,080304,报房胡同63-1号,"116.414114,39.922016",13001186117,东四,weigh2_体育休闲服务,北京市,北京市,东城区
B0FFHQDZAJ,自健身(朝阳门店),体育休闲服务;运动场馆;健身中心,080111,银河soho B座二层(朝阳门地铁站G东南口步行480米),"116.432547,39.920463",18618333500,朝阳门,weigh2_体育休闲服务,北京市,北京市,东城区
B0FFHFCYZI,力刻健身(北花市大街店),体育休闲服务;运动场馆;健身中心|公司企业;公司企业;公司企业,080111|170000,东城区东花市北里西区23号楼B1-23-12,"116.427734,39.899975",[],花市,weigh2_体育休闲服务,北京市,北京市,东城区
B000A84BBS,假日经典小剧场,体育休闲服务;影剧院;剧场,080603,东安门大街64号中国儿童剧场4层,"116.408507,39.914879",010-65211425,东单,weigh2_体育休闲服务,北京市,北京市,东城区
B0FFF9UU5K,金石台球厅,体育休闲服务;运动场馆;台球厅,080113,东四北大街126-2号(张自忠路地铁站A西北口步行270米),"116.417309,39.935546",13426321522,东四,weigh2_体育休闲服务,北京市,北京市,东城区
B0H3DSPHR4,SUPERMONKEY超级猩猩健身(哈德门广场全能店),体育休闲服务;运动场馆;健身中心,080111,崇文门外大街8号哈德门广场负一层,"116.419458,39.899726",[],花市,weigh2_体育休闲服务,北京市,北京市,东城区
B0IAJGPV13,LONGJING茶舍酒廊(北京坊店),体育休闲服务;娱乐场所;酒吧,080304,廊房头条21号院7号楼3层01号,"116.395690,39.897594",13121920455,大栅栏,weigh2_体育休闲服务,北京市,北京市,西城区
B0J2OUK9T9,蓝调量贩式主题KTV(北京站店),体育休闲服务;娱乐场所;KTV,080302,北京站东街8号信通大厦负一楼,"116.430701,39.904396",010-53607829;18115878388,[],weigh2_体育休闲服务,北京市,北京市,东城区
B000A84G0S,首酒廊(北京丽亭酒店),体育休闲服务;娱乐场所;酒吧,080304,金宝街97号北京丽亭酒店(灯市口地铁站C东南口步行270米),"116.419327,39.916772",010-85221999,东四,weigh2_体育休闲服务,北京市,北京市,东城区
B0KB6N3S45,WAASAI娃塞娃娃超好抓(王府井喜悦购物中心店),体育休闲服务;娱乐场所;娱乐场所,080300,王府井大街301号王府井喜悦购物中心B2层,"116.410778,39.909838",13161022232,王府井,weigh2_体育休闲服务,北京市,北京市,东城区
B0J1PYZHUZ,久门Beer House,体育休闲服务;娱乐场所;酒吧,080304,西河沿97号,"116.391992,39.899126",13240129229;13671322910,大栅栏,weigh2_体育休闲服务,北京市,北京市,西城区
B0JDOHFGLG,链拳格斗俱乐部(王府井店),体育休闲服务;运动场馆;健身中心,080111,王府井大街99号世纪大厦A座320室,"116.410398,39.918899",13263497100,灯市口,weigh2_体育休闲服务,北京市,北京市,东城区
B0FFJDVU1V,卡尔法咖啡酒吧KARFA BAR(崇文门店),体育休闲服务;娱乐场所;酒吧,080304,崇文门外大街新成文化大A座203号,"116.418325,39.894623",010-67080330,花市,weigh2_体育休闲服务,北京市,北京市,东城区
B0HKHCD5CZ,SUPER MONKEY 超级猩猩健身(金宝汇店),体育休闲服务;运动场馆;健身中心,080111,金宝街88号金宝汇购物中心L3层,"116.420975,39.915288",4009009166,东单,weigh2_体育休闲服务,北京市,北京市,东城区
B0IUCBD82O,203·直觉密室逃脱(崇文门店),体育休闲服务;娱乐场所;娱乐场所,080300,西花市大街55号B1层云川台球,"116.422728,39.897464",18810779693,花市,weigh2_体育休闲服务,北京市,北京市,东城区
B0HD9R0K6Z,大宇宙精酿酒馆Great Cosmos Brewpub,体育休闲服务;娱乐场所;酒吧,080304,东四四条82-2号(东四地铁站B北口步行370米),"116.418301,39.927252",18600654213,东四,weigh2_体育休闲服务,北京市,北京市,东城区
B0FFFEFRZN,北京百瑞录音棚,科教文化服务;传媒机构;传媒机构|体育休闲服务;娱乐场所;娱乐场所,141100|080300,东单三条8-16东方广场东配楼B4层B403室,"116.416218,39.910358",010-65212599;15011240696,东单,weigh2_体育休闲服务,北京市,北京市,东城区
B0I1GDZF1X,乐刻运动健身(新活馆店),体育休闲服务;运动场馆;健身中心,080111,新活馆商场2层盒马鲜生旁(崇文门地铁站D西南口步行330米),"116.413351,39.899910",13611132765,[],weigh2_体育休闲服务,北京市,北京市,东城区
B0HAXNMBL4,育健帕里西青少年体能训练中心,体育休闲服务;运动场馆;综合体育馆,080101,朝阳门内大街8号朝阳首府二层209-1,"116.430454,39.924059",15321360122,朝阳门,weigh2_体育休闲服务,北京市,北京市,东城区
B000AAF6AH,过客(南锣鼓巷店),体育休闲服务;娱乐场所;酒吧|餐饮服务;冷饮店;冷饮店,080304|050700,平安大道南锣鼓巷108号近地安门东大街北侧中央戏剧学院西南侧,"116.403202,39.934978",15618363955,沙滩,weigh2_体育休闲服务,北京市,北京市,东城区
B0JG6AMZTI,奇思妙想减压馆(国瑞购物中心),体育休闲服务;娱乐场所;娱乐场所,080300,崇文门外大街18号国瑞购物中心LG层,"116.421765,39.898312",[],花市,weigh2_体育休闲服务,北京市,北京市,东城区
